N,itm,Date,u,v
1,1,2025-10-02 18:30:00,0.01,0.02
2,2,2025-10-02 19:30:00,-0.01,0.05
3,3,2025-10-02 20:30:00,0.02,0.02
4,4,2025-10-02 21:30:00,-0.01,0.06
5,5,2025-10-02 22:30:00,0.03,0.02
6,6,2025-10-02 23:30:00,0.01,0.05
7,7,2025-10-03 00:30:00,0.03,0.03
8,8,2025-10-03 01:30:00,0.02,0.04
9,9,2025-10-03 02:30:00,0.03,0.03
10,10,2025-10-03 03:30:00,0.01,0.05
11,11,2025-10-03 04:30:00,0.02,0.04
12,12,2025-10-03 05:30:00,0.0,0.06
13,13,2025-10-03 06:30:00,0.0,0.07
14,14,2025-10-03 07:30:00,-0.0,0.09
15,15,2025-10-03 08:30:00,0.01,0.1
16,16,2025-10-03 09:30:00,0.01,0.12
17,17,2025-10-03 10:30:00,0.03,0.09
18,18,2025-10-03 11:30:00,0.01,0.11
19,19,2025-10-03 12:30:00,0.02,0.06
20,20,2025-10-03 13:30:00,-0.01,0.09
21,21,2025-10-03 14:30:00,0.0,0.05
22,22,2025-10-03 15:30:00,-0.03,0.08
23,23,2025-10-03 16:30:00,-0.02,0.06
24,24,2025-10-03 17:30:00,-0.03,0.08
25,25,2025-10-03 18:30:00,-0.02,0.06
26,26,2025-10-03 19:30:00,-0.03,0.08
27,27,2025-10-03 20:30:00,-0.01,0.08
28,28,2025-10-03 21:30:00,-0.02,0.1
29,29,2025-10-03 22:30:00,0.0,0.09
30,30,2025-10-03 23:30:00,0.01,0.1
31,31,2025-10-04 00:30:00,0.03,0.08
32,32,2025-10-04 01:30:00,0.03,0.11
33,33,2025-10-04 02:30:00,0.05,0.1
34,34,2025-10-04 03:30:00,0.05,0.12
35,35,2025-10-04 04:30:00,0.08,0.1
36,36,2025-10-04 05:30:00,0.07,0.13
37,37,2025-10-04 06:30:00,0.1,0.12
38,38,2025-10-04 07:30:00,0.1,0.17
39,39,2025-10-04 08:30:00,0.12,0.21
40,40,2025-10-04 09:30:00,0.11,0.27
41,41,2025-10-04 10:30:00,0.13,0.28
42,42,2025-10-04 11:30:00,0.13,0.3
43,43,2025-10-04 12:30:00,0.14,0.29
44,44,2025-10-04 13:30:00,0.14,0.28
45,45,2025-10-04 14:30:00,0.15,0.25
46,46,2025-10-04 15:30:00,0.13,0.25
47,47,2025-10-04 16:30:00,0.14,0.21
48,48,2025-10-04 17:30:00,0.12,0.2
49,49,2025-10-04 18:30:00,0.12,0.17
50,50,2025-10-04 19:30:00,0.1,0.17
51,51,2025-10-04 20:30:00,0.1,0.14
52,52,2025-10-04 21:30:00,0.08,0.15
53,53,2025-10-04 22:30:00,0.08,0.13
54,54,2025-10-04 23:30:00,0.06,0.14
55,55,2025-10-05 00:30:00,0.06,0.13
56,56,2025-10-05 01:30:00,0.06,0.13
57,57,2025-10-05 02:30:00,0.06,0.11
58,58,2025-10-05 03:30:00,0.06,0.12
59,59,2025-10-05 04:30:00,0.06,0.11
60,60,2025-10-05 05:30:00,0.05,0.12
61,61,2025-10-05 06:30:00,0.06,0.12
62,62,2025-10-05 07:30:00,0.05,0.13
63,63,2025-10-05 08:30:00,0.06,0.12
64,64,2025-10-05 09:30:00,0.06,0.13
65,65,2025-10-05 10:30:00,0.09,0.11
66,66,2025-10-05 11:30:00,0.08,0.11
67,67,2025-10-05 12:30:00,0.08,0.08
68,68,2025-10-05 13:30:00,0.07,0.07
69,69,2025-10-05 14:30:00,0.06,0.05
