N,itm,Date,u,v
1,1,2025-10-26 18:30:00,0.01,-0.03
2,2,2025-10-26 19:30:00,-0.01,-0.02
3,3,2025-10-26 20:30:00,-0.02,-0.0
4,4,2025-10-26 21:30:00,-0.03,0.02
5,5,2025-10-26 22:30:00,-0.02,0.03
6,6,2025-10-26 23:30:00,-0.0,0.04
7,7,2025-10-27 00:30:00,0.02,0.04
8,8,2025-10-27 01:30:00,0.03,0.03
9,9,2025-10-27 02:30:00,0.04,0.02
10,10,2025-10-27 03:30:00,0.05,0.02
11,11,2025-10-27 04:30:00,0.06,0.04
12,12,2025-10-27 05:30:00,0.06,0.06
13,13,2025-10-27 06:30:00,0.07,0.08
14,14,2025-10-27 07:30:00,0.05,0.11
15,15,2025-10-27 08:30:00,0.02,0.12
16,16,2025-10-27 09:30:00,-0.02,0.12
17,17,2025-10-27 10:30:00,-0.06,0.11
18,18,2025-10-27 11:30:00,-0.08,0.12
19,19,2025-10-27 12:30:00,-0.09,0.13
20,20,2025-10-27 13:30:00,-0.07,0.14
21,21,2025-10-27 14:30:00,-0.04,0.13
22,22,2025-10-27 15:30:00,-0.02,0.11
23,23,2025-10-27 16:30:00,-0.0,0.09
24,24,2025-10-27 17:30:00,0.01,0.06
25,25,2025-10-27 18:30:00,0.01,0.04
26,26,2025-10-27 19:30:00,0.01,0.03
27,27,2025-10-27 20:30:00,0.01,0.03
28,28,2025-10-27 21:30:00,-0.01,0.04
29,29,2025-10-27 22:30:00,-0.01,0.04
30,30,2025-10-27 23:30:00,-0.02,0.04
31,31,2025-10-28 00:30:00,-0.01,0.05
32,32,2025-10-28 01:30:00,-0.01,0.06
33,33,2025-10-28 02:30:00,-0.01,0.07
34,34,2025-10-28 03:30:00,-0.01,0.08
35,35,2025-10-28 04:30:00,-0.01,0.09
36,36,2025-10-28 05:30:00,-0.01,0.11
37,37,2025-10-28 06:30:00,-0.0,0.13
38,38,2025-10-28 07:30:00,0.0,0.14
39,39,2025-10-28 08:30:00,0.01,0.14
40,40,2025-10-28 09:30:00,0.02,0.12
41,41,2025-10-28 10:30:00,0.02,0.08
42,42,2025-10-28 11:30:00,0.01,0.05
43,43,2025-10-28 12:30:00,0.0,0.03
44,44,2025-10-28 13:30:00,-0.01,0.02
45,45,2025-10-28 14:30:00,-0.01,0.03
46,46,2025-10-28 15:30:00,-0.01,0.03
47,47,2025-10-28 16:30:00,-0.0,0.04
48,48,2025-10-28 17:30:00,0.0,0.04
49,49,2025-10-28 18:30:00,0.02,0.04
50,50,2025-10-28 19:30:00,0.04,0.03
51,51,2025-10-28 20:30:00,0.05,0.01
52,52,2025-10-28 21:30:00,0.05,-0.0
53,53,2025-10-28 22:30:00,0.05,-0.02
54,54,2025-10-28 23:30:00,0.04,-0.04
55,55,2025-10-29 00:30:00,0.03,-0.05
56,56,2025-10-29 01:30:00,0.02,-0.05
57,57,2025-10-29 02:30:00,0.0,-0.05
58,58,2025-10-29 03:30:00,-0.01,-0.05
59,59,2025-10-29 04:30:00,-0.01,-0.04
60,60,2025-10-29 05:30:00,-0.01,-0.04
61,61,2025-10-29 06:30:00,-0.01,-0.03
62,62,2025-10-29 07:30:00,-0.01,-0.02
63,63,2025-10-29 08:30:00,-0.0,-0.01
64,64,2025-10-29 09:30:00,0.0,0.01
65,65,2025-10-29 10:30:00,0.01,0.03
66,66,2025-10-29 11:30:00,0.02,0.04
67,67,2025-10-29 12:30:00,0.03,0.04
68,68,2025-10-29 13:30:00,0.02,0.02
69,69,2025-10-29 14:30:00,0.01,-0.0
70,70,2025-10-29 15:30:00,-0.01,-0.01
71,71,2025-10-29 16:30:00,-0.01,-0.02
72,72,2025-10-29 17:30:00,-0.01,-0.04
73,73,2025-10-29 18:30:00,-0.0,-0.05
74,74,2025-10-29 19:30:00,-0.01,-0.06
75,75,2025-10-29 20:30:00,-0.01,-0.08
76,76,2025-10-29 21:30:00,-0.0,-0.09
77,77,2025-10-29 22:30:00,-0.0,-0.1
78,78,2025-10-29 23:30:00,0.0,-0.1
79,79,2025-10-30 00:30:00,0.0,-0.1
80,80,2025-10-30 01:30:00,-0.0,-0.1
81,81,2025-10-30 02:30:00,-0.01,-0.1
82,82,2025-10-30 03:30:00,-0.02,-0.09
83,83,2025-10-30 04:30:00,-0.02,-0.09
84,84,2025-10-30 05:30:00,-0.02,-0.08
85,85,2025-10-30 06:30:00,-0.02,-0.07
86,86,2025-10-30 07:30:00,-0.02,-0.07
87,87,2025-10-30 08:30:00,-0.02,-0.06
88,88,2025-10-30 09:30:00,-0.02,-0.06
89,89,2025-10-30 10:30:00,-0.01,-0.05
90,90,2025-10-30 11:30:00,-0.0,-0.04
91,91,2025-10-30 12:30:00,0.0,-0.03
92,92,2025-10-30 13:30:00,0.01,-0.02
93,93,2025-10-30 14:30:00,0.02,-0.0
94,94,2025-10-30 15:30:00,0.02,0.01
95,95,2025-10-30 16:30:00,0.02,0.01
96,96,2025-10-30 17:30:00,0.0,-0.0
97,97,2025-10-30 18:30:00,-0.02,-0.02
98,98,2025-10-30 19:30:00,-0.03,-0.02
99,99,2025-10-30 20:30:00,-0.03,-0.03
100,100,2025-10-30 21:30:00,-0.02,-0.04
101,101,2025-10-30 22:30:00,-0.02,-0.05
102,102,2025-10-30 23:30:00,-0.02,-0.06
103,103,2025-10-31 00:30:00,-0.01,-0.07
104,104,2025-10-31 01:30:00,-0.01,-0.09
105,105,2025-10-31 02:30:00,-0.0,-0.1
106,106,2025-10-31 03:30:00,-0.0,-0.11
107,107,2025-10-31 04:30:00,-0.0,-0.11
108,108,2025-10-31 05:30:00,-0.01,-0.1
109,109,2025-10-31 06:30:00,-0.01,-0.09
110,110,2025-10-31 07:30:00,-0.01,-0.08
111,111,2025-10-31 08:30:00,-0.0,-0.06
112,112,2025-10-31 09:30:00,0.0,-0.05
113,113,2025-10-31 10:30:00,0.01,-0.03
114,114,2025-10-31 11:30:00,0.01,-0.02
115,115,2025-10-31 12:30:00,0.02,-0.0
116,116,2025-10-31 13:30:00,0.03,0.02
117,117,2025-10-31 14:30:00,0.03,0.03
118,118,2025-10-31 15:30:00,0.03,0.03
119,119,2025-10-31 16:30:00,0.02,0.02
120,120,2025-10-31 17:30:00,-0.0,0.0
121,121,2025-10-31 18:30:00,-0.02,-0.01
